model_id_1,model_id_2,same_lineage,same_architecture,same_family,different_architecture,hard_negative
C039,C042,False,False,True,True,False
C039,C043,False,False,True,True,False
C039,C044,False,False,True,True,False
C039,C045,False,False,False,True,False
C039,C046,False,False,False,True,False
C039,C047,False,False,False,True,False
C039,C048,False,False,False,True,False
C039,C049,False,False,False,True,False
C039,C050,False,False,False,True,False
C039,C051,False,False,False,True,False
C039,C052,False,False,False,True,False
C039,C053,False,False,False,True,False
C039,C054,False,False,False,True,False
C039,C055,False,False,False,True,False
C039,C056,False,False,False,True,False
C039,C057,False,False,False,True,False
C039,C058,False,False,False,True,False
C039,C059,False,False,False,True,False
C039,C060,False,False,False,True,False
C039,C061,False,False,False,True,False
C039,C062,False,False,False,True,False
C039,C063,False,False,False,True,False
C039,C064,False,False,False,True,False
C039,C065,False,False,False,True,False
C039,C066,False,False,False,True,False
C039,C067,False,False,False,True,False
C039,C068,False,False,False,True,False
C039,C069,False,False,False,True,False
C039,C070,False,False,False,True,False
C039,C071,False,False,False,True,False
C039,C072,False,False,False,True,False
C039,C073,False,False,False,True,False
C039,C074,False,False,False,True,False
C039,C075,False,False,False,True,False
C039,C076,False,False,False,True,False
C039,C077,False,False,False,True,False
C039,C078,False,False,False,True,False
C039,C079,False,False,False,True,False
C039,C080,False,False,False,True,False
C039,C081,False,False,False,True,False
C039,C082,False,False,False,True,False
C039,C083,False,False,False,True,False
C039,C084,False,False,False,True,False
C039,C085,False,False,False,True,False
C039,C086,False,False,False,True,False
C039,C087,False,False,False,True,False
C039,C088,False,False,False,True,False
C039,C089,False,False,False,True,False
C039,C090,False,False,False,True,False
C039,C091,False,False,False,True,False
C039,C092,False,False,False,True,False
C039,C093,False,False,False,True,False
C039,C094,False,False,False,True,False
C039,C095,False,False,False,True,False
C039,C096,False,False,False,True,False
C039,C097,False,False,False,True,False
C039,C098,False,False,False,True,False
C039,C099,False,False,False,True,False
C039,C100,False,False,False,True,False
C039,C101,False,False,False,True,False
C039,C102,False,False,False,True,False
C039,C103,False,False,False,True,False
C039,C104,False,False,False,True,False
C039,C105,False,False,False,True,False
C039,C106,False,False,False,True,False
C039,C107,False,False,False,True,False
C039,C108,False,False,False,True,False
C039,C109,False,False,False,True,False
C039,C110,False,False,False,True,False
C039,C111,False,False,False,True,False
C039,C112,False,False,False,True,False
C039,C113,False,False,False,True,False
C039,C114,False,False,False,True,False
C039,C115,False,False,False,True,False
C039,C116,False,False,False,True,False
C039,C117,False,False,False,True,False
C039,C118,False,False,False,True,False
C039,C119,False,False,False,True,False
C039,C120,False,False,False,True,False
C040,C041,False,False,True,True,False
C040,C042,False,False,True,True,False
C040,C043,False,False,True,True,False
C040,C044,False,False,True,True,False
C040,C045,False,False,False,True,False
C040,C046,False,False,False,True,False
C040,C047,False,False,False,True,False
C040,C048,False,False,False,True,False
C040,C049,False,False,False,True,False
C040,C050,False,False,False,True,False
C040,C051,False,False,False,True,False
C040,C052,False,False,False,True,False
C040,C053,False,False,False,True,False
C040,C054,False,False,False,True,False
C040,C055,False,False,False,True,False
C040,C056,False,False,False,True,False
C040,C057,False,False,False,True,False
C040,C058,False,False,False,True,False
C040,C059,False,False,False,True,False
C040,C060,False,False,False,True,False
C040,C061,False,False,False,True,False
C040,C062,False,False,False,True,False
C040,C063,False,False,False,True,False
C040,C064,False,False,False,True,False
C040,C065,False,False,False,True,False
C040,C066,False,False,False,True,False
C040,C067,False,False,False,True,False
C040,C068,False,False,False,True,False
C040,C069,False,False,False,True,False
C040,C070,False,False,False,True,False
C040,C071,False,False,False,True,False
C040,C072,False,False,False,True,False
C040,C073,False,False,False,True,False
C040,C074,False,False,False,True,False
C040,C075,False,False,False,True,False
C040,C076,False,False,False,True,False
C040,C077,False,False,False,True,False
C040,C078,False,False,False,True,False
C040,C079,False,False,False,True,False
C040,C080,False,False,False,True,False
C040,C081,False,False,False,True,False
C040,C082,False,False,False,True,False
C040,C083,False,False,False,True,False
C040,C084,False,False,False,True,False
C040,C085,False,False,False,True,False
C040,C086,False,False,False,True,False
C040,C087,False,False,False,True,False
C040,C088,False,False,False,True,False
C040,C089,False,False,False,True,False
C040,C090,False,False,False,True,False
C040,C091,False,False,False,True,False
C040,C092,False,False,False,True,False
C040,C093,False,False,False,True,False
C040,C094,False,False,False,True,False
C040,C095,False,False,False,True,False
C040,C096,False,False,False,True,False
C040,C097,False,False,False,True,False
C040,C098,False,False,False,True,False
C040,C099,False,False,False,True,False
C040,C100,False,False,False,True,False
C040,C101,False,False,False,True,False
C040,C102,False,False,False,True,False
C040,C103,False,False,False,True,False
C040,C104,False,False,False,True,False
C040,C105,False,False,False,True,False
C040,C106,False,False,False,True,False
C040,C107,False,False,False,True,False
C040,C108,False,False,False,True,False
C040,C109,False,False,False,True,False
C040,C110,False,False,False,True,False
C040,C111,False,False,False,True,False
C040,C112,False,False,False,True,False
C040,C113,False,False,False,True,False
C040,C114,False,False,False,True,False
C040,C115,False,False,False,True,False
C040,C116,False,False,False,True,False
C040,C117,False,False,False,True,False
C040,C118,False,False,False,True,False
C040,C119,False,False,False,True,False
C040,C120,False,False,False,True,False
C041,C042,True,True,True,False,False
C041,C043,True,True,True,False,False
C041,C044,True,True,True,False,False
C041,C045,False,False,False,True,False
C041,C046,False,False,False,True,False
C041,C047,False,False,False,True,False
C041,C048,False,False,False,True,False
C041,C049,False,False,False,True,False
C041,C050,False,False,False,True,False
C041,C051,False,False,False,True,False
C041,C052,False,False,False,True,False
C041,C053,False,False,False,True,False
C041,C054,False,False,False,True,False
C041,C055,False,False,False,True,False
C041,C056,False,False,False,True,False
C041,C057,False,False,False,True,False
C041,C058,False,False,False,True,False
C041,C059,False,False,False,True,False
C041,C060,False,False,False,True,False
C041,C061,False,False,False,True,False
C041,C062,False,False,False,True,False
C041,C063,False,False,False,True,False
C041,C064,False,False,False,True,False
C041,C065,False,False,False,True,False
C041,C066,False,False,False,True,False
C041,C067,False,False,False,True,False
C041,C068,False,False,False,True,False
C041,C069,False,False,False,True,False
C041,C070,False,False,False,True,False
C041,C071,False,False,False,True,False
C041,C072,False,False,False,True,False
C041,C073,False,False,False,True,False
C041,C074,False,False,False,True,False
C041,C075,False,False,False,True,False
C041,C076,False,False,False,True,False
C041,C077,False,False,False,True,False
C041,C078,False,False,False,True,False
C041,C079,False,False,False,True,False
C041,C080,False,False,False,True,False
C041,C081,False,False,False,True,False
C041,C082,False,False,False,True,False
C041,C083,False,False,False,True,False
C041,C084,False,False,False,True,False
C041,C085,False,False,False,True,False
C041,C086,False,False,False,True,False
C041,C087,False,False,False,True,False
C041,C088,False,False,False,True,False
C041,C089,False,False,False,True,False
C041,C090,False,False,False,True,False
C041,C091,False,False,False,True,False
C041,C092,False,False,False,True,False
C041,C093,False,False,False,True,False
C041,C094,False,False,False,True,False
C041,C095,False,False,False,True,False
C041,C096,False,False,False,True,False
C041,C097,False,False,False,True,False
C041,C098,False,False,False,True,False
C041,C099,False,False,False,True,False
C041,C100,False,False,False,True,False
C041,C101,False,False,False,True,False
C041,C102,False,False,False,True,False
C041,C103,False,False,False,True,False
C041,C104,False,False,False,True,False
C041,C105,False,False,False,True,False
C041,C106,False,False,False,True,False
C041,C107,False,False,False,True,False
C041,C108,False,False,False,True,False
C041,C109,False,False,False,True,False
C041,C110,False,False,False,True,False
C041,C111,False,False,False,True,False
C041,C112,False,False,False,True,False
C041,C113,False,False,False,True,False
C041,C114,False,False,False,True,False
C041,C115,False,False,False,True,False
C041,C116,False,False,False,True,False
C041,C117,False,False,False,True,False
C041,C118,False,False,False,True,False
C041,C119,False,False,False,True,False
C041,C120,False,False,False,True,False
C042,C043,True,True,True,False,False
C042,C044,True,True,True,False,False
C042,C045,False,False,False,True,False
C042,C046,False,False,False,True,False
C042,C047,False,False,False,True,False
C042,C048,False,False,False,True,False
C042,C049,False,False,False,True,False
C042,C050,False,False,False,True,False
C042,C051,False,False,False,True,False
C042,C052,False,False,False,True,False
C042,C053,False,False,False,True,False
C042,C054,False,False,False,True,False
C042,C055,False,False,False,True,False
C042,C056,False,False,False,True,False
C042,C057,False,False,False,True,False
C042,C058,False,False,False,True,False
C042,C059,False,False,False,True,False
C042,C060,False,False,False,True,False
C042,C061,False,False,False,True,False
C042,C062,False,False,False,True,False
C042,C063,False,False,False,True,False
C042,C064,False,False,False,True,False
C042,C065,False,False,False,True,False
C042,C066,False,False,False,True,False
C042,C067,False,False,False,True,False
C042,C068,False,False,False,True,False
C042,C069,False,False,False,True,False
C042,C070,False,False,False,True,False
C042,C071,False,False,False,True,False
C042,C072,False,False,False,True,False
C042,C073,False,False,False,True,False
C042,C074,False,False,False,True,False
C042,C075,False,False,False,True,False
C042,C076,False,False,False,True,False
C042,C077,False,False,False,True,False
C042,C078,False,False,False,True,False
C042,C079,False,False,False,True,False
C042,C080,False,False,False,True,False
C042,C081,False,False,False,True,False
C042,C082,False,False,False,True,False
C042,C083,False,False,False,True,False
C042,C084,False,False,False,True,False
C042,C085,False,False,False,True,False
C042,C086,False,False,False,True,False
C042,C087,False,False,False,True,False
C042,C088,False,False,False,True,False
C042,C089,False,False,False,True,False
C042,C090,False,False,False,True,False
C042,C091,False,False,False,True,False
C042,C092,False,False,False,True,False
C042,C093,False,False,False,True,False
C042,C094,False,False,False,True,False
C042,C095,False,False,False,True,False
C042,C096,False,False,False,True,False
C042,C097,False,False,False,True,False
C042,C098,False,False,False,True,False
C042,C099,False,False,False,True,False
C042,C100,False,False,False,True,False
C042,C101,False,False,False,True,False
C042,C102,False,False,False,True,False
C042,C103,False,False,False,True,False
C042,C104,False,False,False,True,False
C042,C105,False,False,False,True,False
C042,C106,False,False,False,True,False
C042,C107,False,False,False,True,False
C042,C108,False,False,False,True,False
C042,C109,False,False,False,True,False
C042,C110,False,False,False,True,False
C042,C111,False,False,False,True,False
C042,C112,False,False,False,True,False
C042,C113,False,False,False,True,False
C042,C114,False,False,False,True,False
C042,C115,False,False,False,True,False
C042,C116,False,False,False,True,False
C042,C117,False,False,False,True,False
C042,C118,False,False,False,True,False
C042,C119,False,False,False,True,False
C042,C120,False,False,False,True,False
C043,C044,True,True,True,False,False
C043,C045,False,False,False,True,False
C043,C046,False,False,False,True,False
C043,C047,False,False,False,True,False
C043,C048,False,False,False,True,False
C043,C049,False,False,False,True,False
C043,C050,False,False,False,True,False
C043,C051,False,False,False,True,False
C043,C052,False,False,False,True,False
C043,C053,False,False,False,True,False
C043,C054,False,False,False,True,False
C043,C055,False,False,False,True,False
C043,C056,False,False,False,True,False
C043,C057,False,False,False,True,False
C043,C058,False,False,False,True,False
C043,C059,False,False,False,True,False
C043,C060,False,False,False,True,False
C043,C061,False,False,False,True,False
C043,C062,False,False,False,True,False
C043,C063,False,False,False,True,False
C043,C064,False,False,False,True,False
C043,C065,False,False,False,True,False
C043,C066,False,False,False,True,False
C043,C067,False,False,False,True,False
C043,C068,False,False,False,True,False
C043,C069,False,False,False,True,False
C043,C070,False,False,False,True,False
C043,C071,False,False,False,True,False
C043,C072,False,False,False,True,False
C043,C073,False,False,False,True,False
C043,C074,False,False,False,True,False
C043,C075,False,False,False,True,False
C043,C076,False,False,False,True,False
C043,C077,False,False,False,True,False
C043,C078,False,False,False,True,False
C043,C079,False,False,False,True,False
C043,C080,False,False,False,True,False
C043,C081,False,False,False,True,False
C043,C082,False,False,False,True,False
C043,C083,False,False,False,True,False
C043,C084,False,False,False,True,False
C043,C085,False,False,False,True,False
C043,C086,False,False,False,True,False
C043,C087,False,False,False,True,False
C043,C088,False,False,False,True,False
C043,C089,False,False,False,True,False
C043,C090,False,False,False,True,False
C043,C091,False,False,False,True,False
C043,C092,False,False,False,True,False
C043,C093,False,False,False,True,False
C043,C094,False,False,False,True,False
C043,C095,False,False,False,True,False
C043,C096,False,False,False,True,False
C043,C097,False,False,False,True,False
C043,C098,False,False,False,True,False
C043,C099,False,False,False,True,False
C043,C100,False,False,False,True,False
C043,C101,False,False,False,True,False
C043,C102,False,False,False,True,False
C043,C103,False,False,False,True,False
C043,C104,False,False,False,True,False
C043,C105,False,False,False,True,False
C043,C106,False,False,False,True,False
C043,C107,False,False,False,True,False
C043,C108,False,False,False,True,False
C043,C109,False,False,False,True,False
C043,C110,False,False,False,True,False
C043,C111,False,False,False,True,False
C043,C112,False,False,False,True,False
C043,C113,False,False,False,True,False
C043,C114,False,False,False,True,False
C043,C115,False,False,False,True,False
C043,C116,False,False,False,True,False
C043,C117,False,False,False,True,False
C043,C118,False,False,False,True,False
C043,C119,False,False,False,True,False
C043,C120,False,False,False,True,False
C044,C045,False,False,False,True,False
C044,C046,False,False,False,True,False
C044,C047,False,False,False,True,False
C044,C048,False,False,False,True,False
C044,C049,False,False,False,True,False
C044,C050,False,False,False,True,False
C044,C051,False,False,False,True,False
C044,C052,False,False,False,True,False
C044,C053,False,False,False,True,False
C044,C054,False,False,False,True,False
C044,C055,False,False,False,True,False
C044,C056,False,False,False,True,False
C044,C057,False,False,False,True,False
C044,C058,False,False,False,True,False
C044,C059,False,False,False,True,False
C044,C060,False,False,False,True,False
C044,C061,False,False,False,True,False
C044,C062,False,False,False,True,False
C044,C063,False,False,False,True,False
C044,C064,False,False,False,True,False
C044,C065,False,False,False,True,False
C044,C066,False,False,False,True,False
C044,C067,False,False,False,True,False
C044,C068,False,False,False,True,False
C044,C069,False,False,False,True,False
C044,C070,False,False,False,True,False
C044,C071,False,False,False,True,False
C044,C072,False,False,False,True,False
C044,C073,False,False,False,True,False
C044,C074,False,False,False,True,False
C044,C075,False,False,False,True,False
C044,C076,False,False,False,True,False
C044,C077,False,False,False,True,False
C044,C078,False,False,False,True,False
C044,C079,False,False,False,True,False
C044,C080,False,False,False,True,False
C044,C081,False,False,False,True,False
C044,C082,False,False,False,True,False
C044,C083,False,False,False,True,False
C044,C084,False,False,False,True,False
C044,C085,False,False,False,True,False
C044,C086,False,False,False,True,False
C044,C087,False,False,False,True,False
C044,C088,False,False,False,True,False
C044,C089,False,False,False,True,False
C044,C090,False,False,False,True,False
C044,C091,False,False,False,True,False
C044,C092,False,False,False,True,False
C044,C093,False,False,False,True,False
C044,C094,False,False,False,True,False
C044,C095,False,False,False,True,False
C044,C096,False,False,False,True,False
C044,C097,False,False,False,True,False
C044,C098,False,False,False,True,False
C044,C099,False,False,False,True,False
C044,C100,False,False,False,True,False
C044,C101,False,False,False,True,False
C044,C102,False,False,False,True,False
C044,C103,False,False,False,True,False
C044,C104,False,False,False,True,False
C044,C105,False,False,False,True,False
C044,C106,False,False,False,True,False
C044,C107,False,False,False,True,False
C044,C108,False,False,False,True,False
C044,C109,False,False,False,True,False
C044,C110,False,False,False,True,False
C044,C111,False,False,False,True,False
C044,C112,False,False,False,True,False
C044,C113,False,False,False,True,False
C044,C114,False,False,False,True,False
C044,C115,False,False,False,True,False
C044,C116,False,False,False,True,False
C044,C117,False,False,False,True,False
C044,C118,False,False,False,True,False
C044,C119,False,False,False,True,False
C044,C120,False,False,False,True,False
C045,C046,True,True,True,False,False
C045,C047,True,True,True,False,False
C045,C048,True,True,True,False,False
C045,C049,False,False,True,True,False
C045,C050,False,False,True,True,False
C045,C051,False,False,True,True,False
C045,C052,False,False,True,True,False
C045,C053,False,False,False,True,False
C045,C054,False,False,False,True,False
C045,C055,False,False,False,True,False
C045,C056,False,False,False,True,False
C045,C057,False,False,False,True,False
C045,C058,False,False,False,True,False
C045,C059,False,False,False,True,False
C045,C060,False,False,False,True,False
C045,C061,False,False,False,True,False
C045,C062,False,False,False,True,False
C045,C063,False,False,False,True,False
C045,C064,False,False,False,True,False
C045,C065,False,False,False,True,False
C045,C066,False,False,False,True,False
C045,C067,False,False,False,True,False
C045,C068,False,False,False,True,False
C045,C069,False,False,False,True,False
C045,C070,False,False,False,True,False
C045,C071,False,False,False,True,False
C045,C072,False,False,False,True,False
C045,C073,False,False,False,True,False
C045,C074,False,False,False,True,False
C045,C075,False,False,False,True,False
C045,C076,False,False,False,True,False
C045,C077,False,False,False,True,False
C045,C078,False,False,False,True,False
C045,C079,False,False,False,True,False
C045,C080,False,False,False,True,False
C045,C081,False,False,False,True,False
C045,C082,False,False,False,True,False
C045,C083,False,False,False,True,False
C045,C084,False,False,False,True,False
C045,C085,False,False,False,True,False
C045,C086,False,False,False,True,False
C045,C087,False,False,False,True,False
C045,C088,False,False,False,True,False
C045,C089,False,False,False,True,False
C045,C090,False,False,False,True,False
C045,C091,False,False,False,True,False
C045,C092,False,False,False,True,False
C045,C093,False,False,False,True,False
C045,C094,False,False,False,True,False
C045,C095,False,False,False,True,False
C045,C096,False,False,False,True,False
C045,C097,False,False,False,True,False
C045,C098,False,False,False,True,False
C045,C099,False,False,False,True,False
C045,C100,False,False,False,True,False
C045,C101,False,False,False,True,False
C045,C102,False,False,False,True,False
C045,C103,False,False,False,True,False
C045,C104,False,False,False,True,False
C045,C105,False,False,False,True,False
C045,C106,False,False,False,True,False
C045,C107,False,False,False,True,False
C045,C108,False,False,False,True,False
C045,C109,False,False,False,True,False
C045,C110,False,False,False,True,False
C045,C111,False,False,False,True,False
C045,C112,False,False,False,True,False
C045,C113,False,False,False,True,False
C045,C114,False,False,False,True,False
C045,C115,False,False,False,True,False
C045,C116,False,False,False,True,False
C045,C117,False,False,False,True,False
C045,C118,False,False,False,True,False
C045,C119,False,False,False,True,False
C045,C120,False,False,False,True,False
C046,C047,True,True,True,False,False
C046,C048,True,True,True,False,False
C046,C049,False,False,True,True,False
C046,C050,False,False,True,True,False
C046,C051,False,False,True,True,False
C046,C052,False,False,True,True,False
C046,C053,False,False,False,True,False
C046,C054,False,False,False,True,False
C046,C055,False,False,False,True,False
C046,C056,False,False,False,True,False
C046,C057,False,False,False,True,False
C046,C058,False,False,False,True,False
C046,C059,False,False,False,True,False
C046,C060,False,False,False,True,False
C046,C061,False,False,False,True,False
C046,C062,False,False,False,True,False
C046,C063,False,False,False,True,False
C046,C064,False,False,False,True,False
C046,C065,False,False,False,True,False
C046,C066,False,False,False,True,False
C046,C067,False,False,False,True,False
C046,C068,False,False,False,True,False
C046,C069,False,False,False,True,False
C046,C070,False,False,False,True,False
C046,C071,False,False,False,True,False
C046,C072,False,False,False,True,False
C046,C073,False,False,False,True,False
C046,C074,False,False,False,True,False
C046,C075,False,False,False,True,False
C046,C076,False,False,False,True,False
C046,C077,False,False,False,True,False
C046,C078,False,False,False,True,False
C046,C079,False,False,False,True,False
C046,C080,False,False,False,True,False
C046,C081,False,False,False,True,False
C046,C082,False,False,False,True,False
C046,C083,False,False,False,True,False
C046,C084,False,False,False,True,False
C046,C085,False,False,False,True,False
C046,C086,False,False,False,True,False
C046,C087,False,False,False,True,False
C046,C088,False,False,False,True,False
C046,C089,False,False,False,True,False
C046,C090,False,False,False,True,False
C046,C091,False,False,False,True,False
C046,C092,False,False,False,True,False
C046,C093,False,False,False,True,False
C046,C094,False,False,False,True,False
C046,C095,False,False,False,True,False
C046,C096,False,False,False,True,False
C046,C097,False,False,False,True,False
C046,C098,False,False,False,True,False
C046,C099,False,False,False,True,False
C046,C100,False,False,False,True,False
C046,C101,False,False,False,True,False
C046,C102,False,False,False,True,False
C046,C103,False,False,False,True,False
C046,C104,False,False,False,True,False
C046,C105,False,False,False,True,False
C046,C106,False,False,False,True,False
C046,C107,False,False,False,True,False
C046,C108,False,False,False,True,False
C046,C109,False,False,False,True,False
C046,C110,False,False,False,True,False
C046,C111,False,False,False,True,False
C046,C112,False,False,False,True,False
C046,C113,False,False,False,True,False
C046,C114,False,False,False,True,False
C046,C115,False,False,False,True,False
C046,C116,False,False,False,True,False
C046,C117,False,False,False,True,False
C046,C118,False,False,False,True,False
C046,C119,False,False,False,True,False
C046,C120,False,False,False,True,False
C047,C048,True,True,True,False,False
C047,C049,False,False,True,True,False
C047,C050,False,False,True,True,False
C047,C051,False,False,True,True,False
C047,C052,False,False,True,True,False
C047,C053,False,False,False,True,False
C047,C054,False,False,False,True,False
C047,C055,False,False,False,True,False
C047,C056,False,False,False,True,False
C047,C057,False,False,False,True,False
C047,C058,False,False,False,True,False
C047,C059,False,False,False,True,False
C047,C060,False,False,False,True,False
C047,C061,False,False,False,True,False
C047,C062,False,False,False,True,False
C047,C063,False,False,False,True,False
C047,C064,False,False,False,True,False
C047,C065,False,False,False,True,False
C047,C066,False,False,False,True,False
C047,C067,False,False,False,True,False
C047,C068,False,False,False,True,False
C047,C069,False,False,False,True,False
C047,C070,False,False,False,True,False
C047,C071,False,False,False,True,False
C047,C072,False,False,False,True,False
C047,C073,False,False,False,True,False
C047,C074,False,False,False,True,False
C047,C075,False,False,False,True,False
C047,C076,False,False,False,True,False
C047,C077,False,False,False,True,False
C047,C078,False,False,False,True,False
C047,C079,False,False,False,True,False
C047,C080,False,False,False,True,False
C047,C081,False,False,False,True,False
C047,C082,False,False,False,True,False
C047,C083,False,False,False,True,False
C047,C084,False,False,False,True,False
C047,C085,False,False,False,True,False
C047,C086,False,False,False,True,False
C047,C087,False,False,False,True,False
C047,C088,False,False,False,True,False
C047,C089,False,False,False,True,False
C047,C090,False,False,False,True,False
C047,C091,False,False,False,True,False
C047,C092,False,False,False,True,False
C047,C093,False,False,False,True,False
C047,C094,False,False,False,True,False
C047,C095,False,False,False,True,False
C047,C096,False,False,False,True,False
C047,C097,False,False,False,True,False
C047,C098,False,False,False,True,False
C047,C099,False,False,False,True,False
C047,C100,False,False,False,True,False
C047,C101,False,False,False,True,False
C047,C102,False,False,False,True,False
C047,C103,False,False,False,True,False
C047,C104,False,False,False,True,False
C047,C105,False,False,False,True,False
C047,C106,False,False,False,True,False
C047,C107,False,False,False,True,False
C047,C108,False,False,False,True,False
C047,C109,False,False,False,True,False
C047,C110,False,False,False,True,False
C047,C111,False,False,False,True,False
C047,C112,False,False,False,True,False
C047,C113,False,False,False,True,False
C047,C114,False,False,False,True,False
C047,C115,False,False,False,True,False
C047,C116,False,False,False,True,False
C047,C117,False,False,False,True,False
C047,C118,False,False,False,True,False
C047,C119,False,False,False,True,False
C047,C120,False,False,False,True,False
C048,C049,False,False,True,True,False
C048,C050,False,False,True,True,False
C048,C051,False,False,True,True,False
C048,C052,False,False,True,True,False
C048,C053,False,False,False,True,False
C048,C054,False,False,False,True,False
C048,C055,False,False,False,True,False
C048,C056,False,False,False,True,False
C048,C057,False,False,False,True,False
C048,C058,False,False,False,True,False
C048,C059,False,False,False,True,False
C048,C060,False,False,False,True,False
C048,C061,False,False,False,True,False
C048,C062,False,False,False,True,False
C048,C063,False,False,False,True,False
C048,C064,False,False,False,True,False
C048,C065,False,False,False,True,False
C048,C066,False,False,False,True,False
C048,C067,False,False,False,True,False
C048,C068,False,False,False,True,False
C048,C069,False,False,False,True,False
C048,C070,False,False,False,True,False
C048,C071,False,False,False,True,False
C048,C072,False,False,False,True,False
C048,C073,False,False,False,True,False
C048,C074,False,False,False,True,False
C048,C075,False,False,False,True,False
C048,C076,False,False,False,True,False
C048,C077,False,False,False,True,False
C048,C078,False,False,False,True,False
C048,C079,False,False,False,True,False
C048,C080,False,False,False,True,False
C048,C081,False,False,False,True,False
C048,C082,False,False,False,True,False
C048,C083,False,False,False,True,False
C048,C084,False,False,False,True,False
C048,C085,False,False,False,True,False
C048,C086,False,False,False,True,False
C048,C087,False,False,False,True,False
C048,C088,False,False,False,True,False
C048,C089,False,False,False,True,False
C048,C090,False,False,False,True,False
C048,C091,False,False,False,True,False
C048,C092,False,False,False,True,False
C048,C093,False,False,False,True,False
C048,C094,False,False,False,True,False
C048,C095,False,False,False,True,False
C048,C096,False,False,False,True,False
C048,C097,False,False,False,True,False
C048,C098,False,False,False,True,False
C048,C099,False,False,False,True,False
C048,C100,False,False,False,True,False
C048,C101,False,False,False,True,False
C048,C102,False,False,False,True,False
C048,C103,False,False,False,True,False
C048,C104,False,False,False,True,False
C048,C105,False,False,False,True,False
C048,C106,False,False,False,True,False
C048,C107,False,False,False,True,False
C048,C108,False,False,False,True,False
C048,C109,False,False,False,True,False
C048,C110,False,False,False,True,False
C048,C111,False,False,False,True,False
C048,C112,False,False,False,True,False
C048,C113,False,False,False,True,False
C048,C114,False,False,False,True,False
C048,C115,False,False,False,True,False
C048,C116,False,False,False,True,False
C048,C117,False,False,False,True,False
C048,C118,False,False,False,True,False
C048,C119,False,False,False,True,False
C048,C120,False,False,False,True,False
C049,C050,True,True,True,False,False
C049,C051,True,True,True,False,False
C049,C052,True,True,True,False,False
C049,C053,False,False,False,True,False
C049,C054,False,False,False,True,False
C049,C055,False,False,False,True,False
C049,C056,False,False,False,True,False
C049,C057,False,False,False,True,False
C049,C058,False,False,False,True,False
C049,C059,False,False,False,True,False
C049,C060,False,False,False,True,False
C049,C061,False,False,False,True,False
C049,C062,False,False,False,True,False
C049,C063,False,False,False,True,False
C049,C064,False,False,False,True,False
C049,C065,False,False,False,True,False
C049,C066,False,False,False,True,False
C049,C067,False,False,False,True,False
C049,C068,False,False,False,True,False
C049,C069,False,False,False,True,False
C049,C070,False,False,False,True,False
C049,C071,False,False,False,True,False
C049,C072,False,False,False,True,False
C049,C073,False,False,False,True,False
C049,C074,False,False,False,True,False
C049,C075,False,False,False,True,False
C049,C076,False,False,False,True,False
C049,C077,False,False,False,True,False
C049,C078,False,False,False,True,False
C049,C079,False,False,False,True,False
C049,C080,False,False,False,True,False
C049,C081,False,False,False,True,False
C049,C082,False,False,False,True,False
C049,C083,False,False,False,True,False
C049,C084,False,False,False,True,False
C049,C085,False,False,False,True,False
C049,C086,False,False,False,True,False
C049,C087,False,False,False,True,False
C049,C088,False,False,False,True,False
C049,C089,False,False,False,True,False
C049,C090,False,False,False,True,False
C049,C091,False,False,False,True,False
C049,C092,False,False,False,True,False
C049,C093,False,False,False,True,False
C049,C094,False,False,False,True,False
C049,C095,False,False,False,True,False
C049,C096,False,False,False,True,False
C049,C097,False,False,False,True,False
C049,C098,False,False,False,True,False
C049,C099,False,False,False,True,False
C049,C100,False,False,False,True,False
C049,C101,False,False,False,True,False
C049,C102,False,False,False,True,False
C049,C103,False,False,False,True,False
C049,C104,False,False,False,True,False
C049,C105,False,False,False,True,False
C049,C106,False,False,False,True,False
C049,C107,False,False,False,True,False
C049,C108,False,False,False,True,False
C049,C109,False,False,False,True,False
C049,C110,False,False,False,True,False
C049,C111,False,False,False,True,False
C049,C112,False,False,False,True,False
C049,C113,False,False,False,True,False
C049,C114,False,False,False,True,False
C049,C115,False,False,False,True,False
C049,C116,False,False,False,True,False
C049,C117,False,False,False,True,False
C049,C118,False,False,False,True,False
C049,C119,False,False,False,True,False
C049,C120,False,False,False,True,False
C050,C051,True,True,True,False,False
C050,C052,True,True,True,False,False
C050,C053,False,False,False,True,False
C050,C054,False,False,False,True,False
C050,C055,False,False,False,True,False
C050,C056,False,False,False,True,False
C050,C057,False,False,False,True,False
C050,C058,False,False,False,True,False
C050,C059,False,False,False,True,False
C050,C060,False,False,False,True,False
C050,C061,False,False,False,True,False
C050,C062,False,False,False,True,False
C050,C063,False,False,False,True,False
C050,C064,False,False,False,True,False
C050,C065,False,False,False,True,False
C050,C066,False,False,False,True,False
C050,C067,False,False,False,True,False
C050,C068,False,False,False,True,False
C050,C069,False,False,False,True,False
C050,C070,False,False,False,True,False
C050,C071,False,False,False,True,False
C050,C072,False,False,False,True,False
C050,C073,False,False,False,True,False
C050,C074,False,False,False,True,False
C050,C075,False,False,False,True,False
C050,C076,False,False,False,True,False
C050,C077,False,False,False,True,False
C050,C078,False,False,False,True,False
C050,C079,False,False,False,True,False
C050,C080,False,False,False,True,False
C050,C081,False,False,False,True,False
C050,C082,False,False,False,True,False
C050,C083,False,False,False,True,False
C050,C084,False,False,False,True,False
C050,C085,False,False,False,True,False
C050,C086,False,False,False,True,False
C050,C087,False,False,False,True,False
C050,C088,False,False,False,True,False
